sample_id,category,branch_used,is_dual,ground_truth,predicted,correct,used_fallback,vision_used,subset,config,error,subtype_used,initial_branch_used,vision_letter,vision_confidence,vision_triggered,vision_forced,vision_suppressed,viz_type,flags,expected_schema,predicted_value,numeric_quantity,numeric_note,rel_acc,evidence_json,qa_type,quality_score,propose_fired,propose_executed,propose_steps,propose_fallbacks,loop_used,loop_depth,refine_fired,refine_branches
1028,seasonality analysis,similarity,True,A,B,False,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1034,volatility analysis,similarity,True,A,B,False,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -14, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1033,causal reasoning,causality,True,A,B,False,False,True,InWild,baseline,,lag_direction,causality,B,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 2, ""best_corr"": -0.221026, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1029,causal reasoning,similarity,True,D,D,True,False,True,InWild,baseline,,statistical,similarity,D,high,True,,,spectrogram,"[""high_volatility""]",mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -16, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1035,"seasonality analysis, counterfactual reasoning",similarity,True,D,D,True,False,True,InWild,baseline,,shape,similarity,D,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1030,counterfactual reasoning,causality,True,B,D,False,False,True,InWild,baseline,,lag_direction,causality,D,medium,True,,,line_plot,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 60, ""best_corr"": -0.104976, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""medium""}",a multiple choice question,,False,,,,,,False,
1037,trend analysis,similarity,True,D,A,False,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1026,causal reasoning,similarity,True,A,A,True,False,True,InWild,baseline,,shape,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1036,"seasonality analysis, analogical reasoning",similarity,True,B,B,True,False,True,InWild,baseline,,shape,similarity,B,medium,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 17, ""vision_confidence"": ""medium""}",a multiple choice question,,False,,,,,,False,
1031,basic analysis,similarity,True,A,A,True,False,True,InWild,baseline,,shape,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
983,trend analysis,trend,True,A,B,False,False,True,InWild,baseline,,change_point,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1027,"noise analysis, deductive reasoning",similarity,True,B,C,False,False,True,InWild,baseline,,statistical,similarity,C,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1039,"basic analysis, inductive reasoning",similarity,True,C,B,False,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -1, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1038,basic analysis,anomaly,True,C,A,False,False,True,InWild,baseline,,point_anomaly,anomaly,A,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1032,counterfactual reasoning,anomaly,True,A,B,False,False,True,InWild,baseline,,point_anomaly,anomaly,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1052,"noise analysis, analogical reasoning",similarity,True,B,B,True,False,False,InWild,baseline,,statistical,similarity,,,False,,,,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20}",a multiple choice question,,False,,,,,,False,
1051,"basic analysis, analogical reasoning",similarity,True,A,A,True,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -14, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1050,"noise analysis, analogical reasoning",similarity,True,B,B,True,False,True,InWild,baseline,,shape,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 3, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1049,"trend analysis, analogical reasoning",similarity,True,A,B,False,False,True,InWild,baseline,,shape,similarity,B,medium,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""medium""}",a binary question,,False,,,,,,False,
1043,"seasonality analysis, inductive reasoning",similarity,True,C,A,False,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 5, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1042,"seasonality analysis, inductive reasoning",similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1047,trend analysis,similarity,True,B,A,False,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1045,"trend analysis, analogical reasoning",trend,True,C,A,False,False,True,InWild,baseline,,direction,trend,A,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1046,inductive reasoning,similarity,True,B,A,False,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,spectrogram,"[""high_volatility""]",mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1054,causal reasoning,similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1025,seasonality analysis,trend,True,B,B,True,False,True,InWild,baseline,,change_point,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1053,"basic analysis, analogical reasoning",similarity,True,A,B,False,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,spectrogram,"[""high_volatility""]",mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -12, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1055,basic analysis,anomaly,True,A,A,True,False,True,InWild,baseline,,point_anomaly,anomaly,A,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1041,basic analysis,anomaly,True,B,B,True,False,True,InWild,baseline,,point_anomaly,anomaly,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1058,analogical reasoning,similarity,True,D,D,True,False,True,InWild,baseline,,shape,similarity,D,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -10, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1059,causal reasoning,causality,True,A,B,False,False,True,InWild,baseline,,lag_direction,causality,B,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": -28, ""best_corr"": 0.226985, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1062,inductive reasoning,similarity,True,C,C,True,False,True,InWild,baseline,,shape,similarity,C,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 14, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1057,seasonality analysis,similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 1, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1065,"volatility analysis, analogical reasoning",similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -9, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1061,analogical reasoning,similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -19, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1063,"trend analysis, counterfactual reasoning",anomaly,True,D,D,True,False,True,InWild,baseline,,point_anomaly,anomaly,D,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1071,deductive reasoning,similarity,True,A,B,False,False,True,InWild,baseline,,shape,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -16, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1070,"noise analysis, inductive reasoning",similarity,True,A,C,False,False,True,InWild,baseline,,statistical,similarity,C,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -7, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1066,"trend analysis, deductive reasoning",causality,True,B,B,True,False,True,InWild,baseline,,lag_direction,causality,B,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 0, ""best_corr"": -0.37766, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1074,basic analysis,similarity,True,B,A,False,False,True,InWild,baseline,,statistical,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 20, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1069,causal reasoning,causality,True,D,D,True,False,True,InWild,baseline,,lag_direction,causality,D,high,True,,,line_plot,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": -44, ""best_corr"": -0.093966, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1073,seasonality analysis,similarity,True,C,B,False,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,spectrogram,"[""high_volatility""]",mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1068,"noise analysis, inductive reasoning",noise,True,B,A,False,False,True,InWild,baseline,,white_noise,noise,A,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1078,"basic analysis, inductive reasoning",similarity,True,C,C,True,False,False,InWild,baseline,,statistical,similarity,,,False,,,,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 18}",a multiple choice question,,False,,,,,,False,
1075,"volatility analysis, causal reasoning",similarity,True,A,D,False,False,True,InWild,baseline,,statistical,similarity,D,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -5, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1056,inductive reasoning,anomaly,True,A,B,False,False,True,InWild,baseline,,point_anomaly,anomaly,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""outlier_count"": 72, ""max_deviation"": 25.823107, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1,smooth it,similarity_multi,False,A,B,False,False,False,Match,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
1077,"basic analysis, causal reasoning",similarity,True,A,B,False,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1076,deductive reasoning,similarity,True,A,B,False,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1079,basic analysis,similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -3, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1080,causal reasoning,causality,True,A,A,True,False,True,InWild,baseline,,lag_direction,causality,A,high,True,,,line_plot,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 31, ""best_corr"": 0.096362, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
1081,"basic analysis, counterfactual reasoning",causality,True,D,C,False,False,True,InWild,baseline,,lag_direction,causality,C,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 27, ""best_corr"": 0.202387, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
2,smooth it,similarity_multi,False,C,C,True,False,False,Match,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
1084,"trend analysis, counterfactual reasoning",causality,True,A,A,True,False,True,InWild,baseline,,lag_direction,causality,A,high,True,,,line_plot,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 59, ""best_corr"": -0.202647, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
1082,"noise analysis, counterfactual reasoning",causality,True,B,B,True,False,True,InWild,baseline,,lag_direction,causality,B,high,True,,,spectrogram,"[""granger_not_significant"", ""weak_correlation""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": -47, ""best_corr"": -0.07448, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
3,smooth it,similarity_multi,False,B,B,True,False,False,Match,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
4,smooth it,similarity_multi,False,A,A,True,False,False,Match,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
1040,inductive reasoning,similarity,True,B,B,True,False,True,InWild,baseline,,statistical,similarity,B,high,True,,,spectrogram,"[""high_volatility""]",mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 19, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
7,smooth it,similarity_multi,False,D,B,False,False,False,Match,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
5,smooth it,similarity_multi,False,B,B,True,False,False,Match,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
8,smooth it,similarity_multi,False,C,C,True,False,False,Match,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
12,smooth it,similarity_multi,False,A,A,True,False,False,Match,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
9,smooth it,similarity_multi,False,B,A,False,False,False,Match,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
10,smooth it,similarity_multi,False,C,C,True,False,False,Match,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
6,smooth it,similarity_multi,False,D,D,True,False,False,Match,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
11,smooth it,similarity_multi,False,C,B,False,False,False,Match,baseline,,,,,,,,,,[],mcq,,,,,{},a multiple choice question,,,,,,,,,
